# path	newest_branch	holder_count
programming-controller/CONTRACT-VERSIONING-001O-STATUS.md	programming/controller-build-001o	1
programming-controller/IDENTITY-001N-STATUS.md	programming/controller-build-001o	2
programming-controller/README.md	programming/controller-build-001o	3
programming-controller/package.json	programming/controller-build-001o	3
programming-controller/src/authority-model.js	programming/controller-build-001o	3
programming-controller/src/contract-artifacts.js	programming/controller-build-001o	1
programming-controller/src/contract-compatibility.js	programming/controller-build-001o	1
programming-controller/src/contract-consumers.js	programming/controller-build-001o	1
programming-controller/src/contract-lifecycle.js	programming/controller-build-001o	1
programming-controller/src/contract-migration.js	programming/controller-build-001o	1
programming-controller/src/contract-native-providers.js	programming/controller-build-001o	1
programming-controller/src/contract-versioning.js	programming/controller-build-001o	1
programming-controller/src/identity-durable.js	programming/controller-build-001o	2
programming-controller/src/identity-lineage.js	programming/controller-build-001o	2
programming-controller/src/identity-migration.js	programming/controller-build-001o	2
programming-controller/src/identity-namespaces.js	programming/controller-build-001o	2
programming-controller/src/identity-qualification.js	programming/controller-build-001o	2
programming-controller/src/identity-resolution.js	programming/controller-build-001o	2
programming-controller/src/identity.js	programming/controller-build-001o	2
programming-controller/src/integration.js	programming/controller-build-001o	3
programming-controller/src/model-governance.js	programming/controller-build-001o	3
programming-controller/src/model-io.js	programming/controller-build-001o	3
programming-controller/src/model-snapshots.js	programming/controller-build-001o	3
programming-controller/src/system-model.js	programming/controller-build-001o	3
programming-controller/test/authority-model.test.js	programming/controller-build-001o	3
programming-controller/test/authority-snapshot-regression.test.js	programming/controller-build-001o	3
programming-controller/test/contract-artifacts.test.js	programming/controller-build-001o	1
programming-controller/test/contract-compatibility.test.js	programming/controller-build-001o	1
programming-controller/test/contract-consumers.test.js	programming/controller-build-001o	1
programming-controller/test/contract-lifecycle.test.js	programming/controller-build-001o	1
programming-controller/test/contract-migration.test.js	programming/controller-build-001o	1
programming-controller/test/contract-native-providers.test.js	programming/controller-build-001o	1
programming-controller/test/contract-versioning.test.js	programming/controller-build-001o	1
programming-controller/test/identity-durable.test.js	programming/controller-build-001o	2
programming-controller/test/identity-lineage.test.js	programming/controller-build-001o	2
programming-controller/test/identity-migration.test.js	programming/controller-build-001o	2
programming-controller/test/identity-namespaces.test.js	programming/controller-build-001o	2
programming-controller/test/identity-qualification.test.js	programming/controller-build-001o	2
programming-controller/test/identity-resolution.test.js	programming/controller-build-001o	2
programming-controller/test/identity.test.js	programming/controller-build-001o	2
programming-controller/test/integration.test.js	programming/controller-build-001o	3
programming-controller/test/model-governance.test.js	programming/controller-build-001o	3
programming-controller/test/model-io.test.js	programming/controller-build-001o	3
programming-controller/test/model-snapshots.test.js	programming/controller-build-001o	3
programming-controller/test/system-model.test.js	programming/controller-build-001o	3
